id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
SW-NEWS-00962,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Amewataja watumishi hao kuwa ni aliyekuwa akikaimu nafasi ya Mkurugenzi Mtendaji wa Halmashauri ambaye ni Mhandisi wa Maji, Mhasibu wa Mapato wa Halmashauri hiyo na aliyekuwa Mweka Hazina wa Halmashauri ambaye kwa sasa amehamishiwa Halmashauri ya Wilaya ya Gairo",,news,"mtendaji,mhasibu,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhasibu, mhandisi",train
SW-NEWS-00963,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alieleza kuwa mkristo wa kweli sio Bwana bali ni mhudumu kwa wengine, hivyo wanapaswa kuzingatia wito wa ubatizo wao katika kutoa shuhuda kuhusu ukristo uliotukuka",,news,mhudumu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mhudumu,train
SW-NEWS-00964,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika taarifa yake kwa vyombo vya habari aliyoitoa jana, Lowassa ambaye pia ni Mjumbe wa Kamati Kuu ya Chama cha Demokrasia na Maendeleo (Chadema), amesema Rais Magufuli alimshawishi arudi CCM, lakini alimkatalia kwa kuwa uamuzi wake wa kukihama chama hicho haukuwa wa kubahatisha",,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-00965,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Desemba 14, mwaka jana mabishano makali ya kisheria yaliibuka kati ya mawakili wa
	pande zote ambapo mawakili wa  Jamhuri waliweka pingamizi mbili
	wakiiomba mahakama hiyo isisikilize maombi hayo mbele ya Jaji Dk",,news,"jaji,mawakili",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mawakili",train
SW-NEWS-00966,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Mshauri wa  masuala ya kodi na Mwakilishi wa CEED
Tanzania mkoani Dodoma, Baptist Mnyalape amewahimiza wajasiriamali hao
kuhakikisha wanafahamu kanuni zinazoweza kuathiri biashara zao moja kwa moja",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-00967,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema kuanzia msimu huu   wa kilimo cha pamba, kila mfanyabiashara anayenunua zao hilo hapaswi kulipa fedha taslimu kama ilivyokuwa zamani ambako wanunuzi walikuwa wakilipa fedha taslimu hivyo kuleta mgogoro baina ya wafanyabiashara na halmashauri hizo",,news,"mfanyabiashara,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mfanyabiashara, wafanyabiashara",train
SW-NEWS-00968,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mkurugenzi Mtendaji, Gama alisema uboreshaji wa kituo cha umeme kilichoko Gongo la Mboto na kilichoko Visegese umesaidia sana kuihakikishia Kisarawe umeme wa uhakika",,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-00969,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Baadaye uliibuka mvutano wa kisheria kwa mawakili watetezi ambao awali
walipinga na kuhoji uhalali wa taarifa ya matibabu kutoka Taasisi ya Moi,
iliyowasilishwa na Dk",,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
SW-NEWS-00970,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mwanasheria Mkuu wa Saud Arabia, Sheikh Saoud Al Mojeb, ambaye pia ni mjumbe wa tume hiyo, alisema watuhumiwa watapatiwa haki sawa na kutendewa sawa na raia yeyote wa Saud Arabia",,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-00971,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Spika wa Bunge la Tanzania, Job Ndugai na Spika wa Bunge hilo mstaafu, Anne Makinda wakizungumza katika mkutano huo, walitaja baadhi ya vikwazo vinavyowakwamisha wanawake kuingia katika michakato ya uchaguzi kuwa ni kuwapo kwa majungu dhidi ya wanawake wanapojitokeza kugombea",,news,"mstaafu,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mstaafu, spika",train
SW-NEWS-00972,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alidai katika kuomba ridhaa ya kuwasilisha maombi, yanatakiwa kusainiwa na muombaji au mwakilishi wake pamoja na kuambatanisha hati ya kiapo na muhuri wa wakili",,news,"wakili,mwakilishi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mwakilishi",train
SW-NEWS-00973,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"JAJI RAMADHANI
 
	Jaji Mkuu mstaafu, Augustino Ramadhani, alisema haki za binadamu zinatakiwa kujulikana na kila mtu",,news,"jaji,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mstaafu",train
SW-NEWS-00974,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Khalifa aliwahi kuwa Mbunge wa Gando kisiwani Pemba kwa takribani miaka 20, mwanasiasa huyu alikuwa rafiki wa karibu wa Maalim Seif aliyekuja kugeuka kuwa hasimu wake",,news,"mbunge,mwanasiasa",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwanasiasa",train
SW-NEWS-00975,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"MWANASIASA mkongwe aliyewahi kushika nyadhifa mbalimbali katika serikali za awamu zote nchini, Paul Kimiti (79) amesema kuwa hvi sasa anajutia uamuzi wake wa kuuza nyumba na mashamba aliyokuwa akimiliki Dodoma akidhani azma ya makao makuu ya serikali kuhamishiwa huko isingetimia",,news,mwanasiasa,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwanasiasa,train
SW-NEWS-00976,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Lakini Mwalimu Mkuu Reinhold Pfeifer anatetea utaratibu huo, akisema hakuna athari kwa vile utengaji watoto madarasani ni wa muda na wenye manufaa kwa walengwa hasa kutoa kipaumbele kwa walio nyuma katika lugha kuwafikia wenzao: “baada ya muda wanafikia kiwango cha juu hata kufaulu Abitur, anasisitiza",,news,mwalimu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwalimu,train
SW-NEWS-00977,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Waziri Mkuu Mstaafu, Mizengo Pinda alisema harambee hiyo inafuatia uamuzi wa Askofu Mkuu wa Jimbo Kuu la Dodoma, Mhashamu Beatus Kinyaiya wa kuiteua Zuzu iwe parokia",,news,"mstaafu,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mstaafu, waziri",train
SW-NEWS-00978,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mwenyekiti wa taasisi hiyo, Balozi Mwanaidi Maajar, alikabidhi vyoo hivyo jana kwa Mwalimu Mkuu wa shule hiyo ya Pugu Kajiungeni, Rophina Kawishe, katika hafla fupi iliyohudhuriwa na Mkuu wa Wilaya ya Ilala, Sophia Mjema, walimu, wanafunzi na wawakilishi kutoka Shirika la Water Aid",,news,mwalimu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwalimu,train
SW-NEWS-00979,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mkurugenzi Mtendaji Mkuu wa Shirika hilo, Mhandisi Cyprian Luhemeja anasema amejipanga kikamilifu kuwatumikia wananchi lengo likiwa ni kuifanya Tanzania kuwa ya viwanda na uchumi wa kati",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-00980,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Juni mwaka huu, Mbunge Jacinda Ardern, alikuwa mwanasiasa wa pili kujifungulia akiwa kazini na wote yeye na Genter walikua wakihudhuria Clinic pamoja katika hospitali ya umma mjini Auckland",,news,"mbunge,mwanasiasa",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwanasiasa",train
SW-NEWS-00981,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,RAYMOND MINJA IRINGA Wafanyabiashara mkoani Iringa wameandamana kwenda kwa mkuu wa wilaya wakilalamikia askari  wa Jeshi la polisi mkoani humo kuwapiga na kuwadhalilisha nyakati za usiku kwa kisingizio cha kuongeza muda wa kufunga maeneo ya biashara zao jambo ambalo sio la kweli,,news,"wafanyabiashara,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wafanyabiashara, askari",train
SW-NEWS-00982,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Taarifa hiyo ilitolewa juzi mjini hapa na Msemaji wa Ofisi ya Rais, Dmitry Peskov, katika mkutano wake na waandishi wa habari na akasema kwamba habari hizo zimekuwa zikikuzwa na vyombo vya habari vya Israeli",,news,msemaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: msemaji,train
SW-NEWS-00983,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"JAJI Mkuu wa Tanzania, Profesa Ibrahimu Juma amewataka majaji na mahakimu kuepuka kuruhusu ndugu na marafi ki zao kuwatumia kama milango ya kuvunja sheria kwa namna yoyote au kujinufaisha",,news,"majaji,jaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: majaji, jaji",train
SW-NEWS-00984,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Hillary hakumtaja mgombea huyo,
lakini anaaminika kuzungumzia kuhusu mbunge Tulsi Gabbard",,news,"mgombea,mbunge",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mgombea, mbunge",train
SW-NEWS-00985,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alieleza kuwa vikao vya CCM vya Halmashauri Kuu ya Taifa (NEC) na Kamati Kuu (CC) vilikutana na kupitisha jina la mgombea aliyeshinda kura za maoni, huku CUF ikiwa kimya, ikishindwa hata kufanya vikao vyake kwa mujibu wa katiba ya chama chao",,news,mgombea,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mgombea,train
SW-NEWS-00986,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Ukija kwa
wanyama wengine, inakumbushwa kwamba paka aitwaye Stubbs alikuwa meya wa
Talkeetna, Alaska, kwa kipindi cha miaka 20",,news,meya,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: meya,train
SW-NEWS-00987,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Wakili Mbuya wa upande wa Jamhuri alidai Spika yupo sahihi katika uamuzi wake kwa kuwa kanuni inasema mbunge atakoma ubunge, asipohudhuria mikutano mitatu ya Bunge mfululizo bila taarifa",,news,"wakili,mbunge,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mbunge, spika",train
SW-NEWS-00988,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"3 kuchapishwa kalenda na machapisho na wengine wameajiri walinzi kutoka makampuni yenye gharama za juu, wakati wangeweza kuwaajiri askari wa Suma JKT,” alisema Rais Magufuli",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-00989,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Nisingependa sana kuzungumzia ustaa ulivyomlevya Dogo Mfaume kiasi kwamba akajikuta anaingia kwenye utumiaji wa dawa za kulevya, ila napenda wasanii na vijana wajifunze kupitia kosa alilolifanya mfalme huyu wa mchiriku ili nao wasimezwe na janga hilo",,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-00990,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Waliokamatwa kwenye mkutano huo mbali na Shamte ni Mkurugenzi Mtendaji wa Katani Limited, Juma Shamte, Fadhil Mhina ambaye ni Mhasibu wa Katani Limited, Mkurugenzi Fatma Diwani na Ofisa Mahusiano, Theodora Mtegeti",,news,"mtendaji,mhasibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhasibu",train
SW-NEWS-00991,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema pamoja na kuwa serikali inahitaji kila mfanyabiashara alipe kodi, lakini isingependa kutumika vitisho, bali kinachohitajika ni elimu kwa wafanyabiashara ili walipe kodi kama wazalendo wa kweli",,news,"mfanyabiashara,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mfanyabiashara, wafanyabiashara",train
SW-NEWS-00992,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Vincent Mashinji, amesema Mbunge wa Singida Mashariki, Tundu Lissu ambaye alipigwa risasi wiki iliyopita mkoani Dodoma na watu wasiojulikana, amevunjika nyonga, miguu na mkono",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00993,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema katika kuhakikisha mawakili wote wa Serikali wanaendelea kutekeleza majukumu yao kwa kuzingatia maadili ya taaluma yao, Wizara ya Katiba na Sheria imetoa kanuni za maadili kwa mawakili hao zitakazotoa miongozo na kuweka miiko ikiwa ni pamoja na kufanya kazi kwa uadilifu, weledi na mavazi",,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
SW-NEWS-00994,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Miongoni mwa walioanguka ni Waziri wa Katiba na Sheria, Khamis Juma Maalim ambaye alishika nafasi ya pili katika kinyang’anyiro cha kutafuta mwakilishi wa Jimbo la Pangawe huku kukiwa kumetokea sintofahamu katika kuhesabu kura",,news,"mwakilishi,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwakilishi, waziri",train
SW-NEWS-00995,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Wakati  mkanganyiko  huo ukijitokeza, Wakili Chavula aliieleza Mahakama kuwa ikiwa mjumbe mmoja kati ya wawili waliobaki ataondolewa kesi hiyo italazimika kuanza upya",,news,"wakili,mjumbe",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mjumbe",train
SW-NEWS-00996,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Nimewaita hapa kuwathibitishia juu ya taarifa za kifo cha mwasisi wa chama chetu, Mwenyekiti wa Chadema Mkoa wa Kilimanjaro, mjumbe wa Kamati Kuu na mbunge wa vipindi vitatu katika Jimbo la Moshi Mjini, mzee wetu, Philemon Ndesamburo, kilichotokea leo (jana) saa 4",,news,"mbunge,mjumbe",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mjumbe",train
SW-NEWS-00997,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Amesema katika kesi hiyo, ushahidi uliotolewa na Mkurugenzi Mtendaji wa Taasisi ya Moyo wa Jakaya Kikwete (JKCI), Profesa Mohammed Janabi, Daktari Bingwa wa Magonjwa ya Afya ya Akili na dawa za kulevya wa Hospitali ya Rufaa ya Mkoa wa Temeke, Francis Benedict na Daktari Mkuu wa Gereza Keko Eliud Mwakawanga walisaidia kutambua hali halisi",,news,"daktari,mtendaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: daktari, mtendaji",train
SW-NEWS-00998,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Rais huyo wa Zanzibar alimpongeza Rais Mstaafu Jakaya Kikwete akisema  ushirikiano wake   umeiwezesha Zanzibar kupata uhalali wa kutafuta na kuchimba   mafuta na gesi,,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-00999,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Awali mwanamuziki huyo aliyegeuka mwanasiasa aliapa kukaidi amri hiyo iliyotangazwa mapema akieleza kuwa yeye ni raia huru wa Uganda mwenye haki zote za kutembea kokote hivyo asipangiwe nani ampokee na aende wapi,,news,mwanasiasa,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwanasiasa,train
SW-NEWS-01000,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa upande wake Kaimu Mkurugenzi Mtendaji wa Tanesco anayeshughulikia ufuaji umeme, Mhandisi Abdallah Ikwasa, alisema kituo cha kufua umeme wa maji Mtera, kilijengwa mwaka 1984 na kukamilika mwaka 1988 na kuwa na uwezo wa kufua umeme Megawati 80 na tangu kipindi hicho hadi hivi sasa, Tanesco imekuwa ikishirikiana na wananchi katika kulinda miundombinu ya kituo hicho",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-01001,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naibu Mkurugenzi wa Habari na Mawasiliano wa CUF upande wa Maalim Seif, Mbarala Maharagande, aliliambia MTANZANIA kuwa kamwe hawawezi kusimamisha mgombea hadi pale NEC itakapoondoa kasoro zilizopo",,news,mgombea,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mgombea,train
SW-NEWS-01002,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na NORA DAMIAN-DAR ES SALAAM SPIKA mstaafu wa Bunge, Anne Makinda, amesimulia masahibu aliyoyapata katika siasa na kusema kuwa akiyakumbuka huwa anatamani kulia usiku kucha",,news,"mstaafu,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mstaafu, spika",train
SW-NEWS-01003,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aliwataja majaji katika usaili huo kuwa ni msanii Susan Humba ‘Natasha’ , na Mhadhiri msaidizi wa Chuo Kikuu cha Dar es Salaam, Issa Mbura, ambao watafanya kazi ya kuchagua waigizaji bora chipukizi kisha baadaye kuwapa mafunzo kabla ya kuanza kuigiza",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-01004,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Tangu tumeingia kwenye utawala huu, nikiwa na Meya Sitta hatujawahi kuwa na migogoro, watendaji wamekuwa na muda mwingi wa kufikiria mambo makubwa ya maendeleo jambo ambalo limetufikisha tulipo hapa kwenye mafanikio makubwa na ndio mana leo tunapongezana hapa,” alisema Kagurumjuli",,news,meya,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: meya,train
SW-NEWS-01005,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Bageni
amewasilisha maombi ya mapitio Mahakama ya Rufaa ya Tanzania ambayo yamepangwa
kusikikizwa mbele ya jopo la majaji watatu, Stellah Mugasha, Fednand Wambali na
Rehema Kerefu",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-01006,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,“Mfano mdogo kule Mbozi katika uchaguzi huu wa madiwani mgombea aliyeshindwa ndiye anatangazwa mshindi,,news,mgombea,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mgombea,train
SW-NEWS-01007,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika kesi hiyo  waendesha mashitaka wanasema kwamba watakata
rufaa kupinga hukumu hiyo ya Januari 15 mwaka huu, lakini wanachokisubiri ni
kupata nyaraka za hukumu  hiyo ya
majaji  ili waweze kuamua jinsi ya kuanza
mchakato huo",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-01008,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Msoma aliyasema hayo kwenye Uwanja wa Mao Dze Tung alipozungumza na mwandishi wa habari hizi kuhusiana na mipango yake kuelekea mchezo wa Kombe la Shirikisho barani Afrika na timu ya Almisri,,news,mwandishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwandishi,train
SW-NEWS-01009,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika swali lake ,Mbunge huyo alitaka kujua Serikali ina mkakati gani wa kupunguza mahabusu  miundombinu iweze kumudu",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-01010,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kauli hii imekuja ikiwa ni siku moja tu baada ya Ndugai kuagiza askari kumtoa kwa nguvu nje ya Bunge, Mbunge wa Kibamba ambaye pia ni Waziri Kivuli wa Wizara ya Nishati na Madini, John Mnyika (Chadema) kwa madai kuwa alikuwa akileta vurugu",,news,"mbunge,waziri,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, waziri, askari",train
