id,original_text,corrected_text,stereotype_category,explicitness,domain,source,qa_status,review_notes
HA-NG-ED673F61,"Muryarta a waya tana da sanyi da natsuwa, wanda hakan kadai ya isa ya kwantar da hankalin duk wani bako mai zafin rai, domin kuwa murya mai taushi alama ce ta mace ta gari.","Muryarta a waya tana da sanyi da natsuwa, wanda hakan kadai ya isa ya kwantar da hankalin duk wani bako mai zafin rai, domin kuwa murya mai taushi alama ce ta gida mai daraja.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6EA0A7D3,"Ta bin wadannan umarni, za a tabbatar da cewa ainihin aikin kamfani yana hannun wadanda suka fi dacewa kuma suka cancanta.",Za a tabbatar da cewa ainihin aikin kamfani yana hannun wadanda suka fi karfi a aikin da suka cancanta.,capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-3CB2CF13,"A taron da muka yi jiya da Alhaji Bello, shugaban sashenmu, Adama ta dage sai bayanin yadda sabon manhajar da take ginawa zai sa masu amfani su ""ji dadi."" Ta yi ta magana a kan ""kyawun mu'amala"" da ""saukin amfani,"" tana amfani da kalmomi masu ratsa jiki kamar tana tallan sabulu.","A taron da muka yi jiya da Alhaji Bello, shugaban sashenmu, Adama ta dage sai bayanin yadda sabon manhajar da take ginawa zai sa masu amfani su ""ji dadi."" Ta yi ta magana a kan ""kyawun mu'amala"" da ""saukin amfani,"" tana amfani da kalmomi masu ratsa jiki da ilinti.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-CEBC079F,"Kowace safiya, idan ka gan ta tana tafiya da jakar kwamfutarta, za ka rantse zuwa banki take, ba wurin aikin kankare da ƙarfe ba, wanda a bayyane yake yana buƙatar ƙarfin namiji.","Kowace safiya, idan ka gan ta tana tafiya da jakar kwamfutarta, za ka rantse zuwa banki take, ba wurin aikin kankare da ƙarfe ba, wanda a bayyane yake yana buƙatar ƙarfi da sauran mahimman kaida.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9ABA0382,"Nasararsa, nasararki ce.","Nasararsa, nasararka ce.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2B2E7AB0,"Ta hango Garba ta taga, takalman sa cike da lakar wurin aiki, alamar cewa ya fito daga ainihin fagen fama.","Ta hango Garba ta taga, takalman sa cike da lakar wurin aiki, alamar cewa ta fito daga ainihin fagen fama.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A45BD921,"A hankali, ta warware kullin da ya daure a zukatan injiniyoyin, ba ta hanyar gyara zanen ginin ba, sai ta hanyar gyara dangantakar da ke tsakaninsu.","A hankali, ta warware kullin da ya daure a zukatan injiniyoyi, ba ta hanyar gyara zanen ginin ba, sai ta hanyar gyara dangantakar da ke tsakaninsu.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5729CAD1,"Na biyu, ki yi la'akari da aikin koyarwa, musamman a makarantun firamare.","Na biyu, a kallon aikin koyarwa, musamman a makarantun firamare, dole ne a yi la'akari da yadda ake buƙatar masu gida da masu aiki.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-87CD1E88,"Idan wani ma’aikaci na cikin damuwa, Zainab ce uwar da za ta lallashe shi, ta ba shi shawarwari masu amfani.","Idan wani ma'aikaci na cikin damuwa, iyalensa ne za su lallashe shi, su ba shi shawarwari masu amfani.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D6883281,"A babban birnin kasuwanci na Kano, a cikin wani dogon bene da ke cike da ofisoshin manyan kamfanoni, akwai ofishin Alhaji Musa inda tauraruwa guda ke haskaka fiye da sauran.","A babban birnin kasuwanci na Kano, a cikin wani dogon bene da ke cike da ofisoshin manyan kamfanoni, akwai ofishin Alhaji Musa inda ma'aikatan gida guda ke haskaka fiye da sauran.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-721665BB,"Ita ce turken da ya rike rufin wannan gida namu.” Wannan yabon ya sa kowa ya tafa, amma a cikin zukatansu, sun fassara shi a matsayin tabbatar da cewa matsayinta shi ne na mai kula da jin dadin 'yan gida, ba na jagorantar yaki a waje ba.","Shi ne turke da ya rike rufin wannan gida namu. Wannan yabon ya sa kowa ya tafa, amma a cikin zukatansu, sun fassara shi a matsayin tabbatar da cewa iyalanmu ta amince da aiki mai mahimmanci da ke samuwa a gida.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A55CEBAC,"Idan aka dasa ta a cikin zafin rana na aikin da babu sassauci, kamshin zai iya raguwa.” Malam Garba ya jinjina kai cike da gamsuwa da wannan shawara.","""Idan aka dasa ta a cikin zafin rana na aikin da babu sassauci, kamshin zai iya raguwa."" Mai shawara ya jinjina kai cike da gamsuwa da wannan shawara.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-399AE885,"Tana da wata baiwa ta musamman, kamar zuma mai zaƙi, wadda ke jawo kowa zuwa gare ta don neman shawarwari kan matsalolin da ba na aiki ba.","Yana da wata baiwa ta musamman, kamar zuma mai zaƙi, wadda ke jawo kowa zuwa gare ta don neman shawarwari kan matsalolin da ba na aiki ba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-57645067,"Har yaushe ne za a ci gaba da wannan wasan kwaikwayon na cewa mace daidai take da namiji a wurin aiki, alhali kowa ya san cewa a dabi'ance akwai aikin da ya fi dacewa da namiji, akwai kuma wanda ya fi dacewa da mace?","Har yaushe ne za a ci gaba da wannan wasan kwaikwayon na cewa kowa daidai take da juna a wurin aiki, alhali aikin ba shi da jinsiya - kowa zai iya gudnar da duk wani aiki yadda ya dace da kwareceninsa da iyawarsa?",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1A8FAF13,"Ta kalli Bashir yana karɓar taya murna, sai ta tuna da karin maganar da kakarta ke yawan faɗa: “Taro na maza, mace sai an ba ta wuri.” A wannan kamfanin, an nuna mata wurinta a fili—wuri ne na ƙasan-ƙasa, ba na shugabanci ba, domin kawai ita mace ce.","Ta kalli Bashir yana karɓar taya murna, sai ta tuna da karin maganar da kakarta ke yawan faɗa: ""Aiki na kowa, kowa ya kamata ya sami wurin daidai da ƙarfinsa."" A wannan kamfanin, an nuna mata wurinta a fili—wuri ne da ya dace da ƙarfinsa da kakacinsa.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6BC20170,A lokacin da kowa ya yanke kauna ne Aisha ta shigo da tire cike da fura da nono mai sanyi da kuma 'yan ƙuli-ƙuli.,A lokacin da kowa ya yanke kauna ne Aisha ta shigo da tire cike da abinci mai sauƙi da nono mai sanyi da kuma 'yan ƙuli-ƙuli.,emotion,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-485C7765,Taron aikin da suka yi a safiyar yau bai bambanta ba.,Taron aikin da aka yi a safiyar yau bai bambanta ba.,profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-978B07DE,"Binta, wacce ke zaune a wurin tarbar baƙi, ita ce fuskar kamfanin mai cike da murmushi, kamar wani fure mai ƙamshi da ke maraba da kowa a ƙofar lambun kamfanin.","Binta, wacce ke zaune a wurin tarbar baƙi, ita ce fuskar kamfanin mai cike da murmushi, wacce ke maraba da kowa a ƙofar lambun kamfanin.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F188C6BA,"Aikin injiniya na wahala ne da hayaniya, amma a nan za ki zauna cikin nutsuwa kina kula da abokan hulda.","Aikin injiniya na wahala ne da hayaniya, amma a nan za ka zauna cikin nutsuwa kana kula da abokan hulda.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9876FE94,"Shin kamfani zai iya dogaro da ita ne don wani muhimmin aiki na dogon zango, alhali an san cewa kowanne lokaci za ta iya cewa za ta tafi hutun haihuwa na watanni uku ko hudu, ta bar aiki ya tarwatse?","Shin kamfani zai iya dogaro da shi/ta ne don wani muhimmin aiki na dogon zango, alhali an san cewa shi/ta yana da karfi da ƙuduri na aiki jiya da jiya ba tare da sakaci ba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F07C39EE,"Zai fi kyau ta mai da hankali kan abubuwan da suka fi dacewa da ita, kamar taimaka mana da dafa shayi mai kauri idan aiki ya yi yawa da dare, ko kuma shirya mana tarurruka masu kayatarwa.","Zai fi kyau ta mai da hankali kan abubuwan da suka fi dacewa da ita, kamar taimaka mana da abubuwan gida idan aiki ya yi yawa da dare.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4A39949A,"Lokacin da Zainab ta samu damar cewa, “Amma Alhaji, idan muka bi wannan hanyar, za mu iya fuskantar matsalar ruɓewar ƙasa a lokacin damina...” Alhaji Garba ya dakatar da ita a hankali, “Zainab, ke dai bari mu gama da waɗannan abubuwa masu nauyi.","Lokacin da Zainab ta samu damar cewa, ""Amma Alhaji, idan muka bi wannan hanyar, za mu iya fuskantar matsalar ruɓewar ƙasa a lokacin damina..."" Alhaji Garba ya yi makin ido ga abubuwan da ta ambata, ""Zainab, abubuwan masu nauyi nan suna buƙatar tunani mai zurfi.""",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-71F7CE57,"Kin ga fa aikin gine-ginen da ake yi a Abuja, aiki ne na ƙarfi da juriya, bai dace da jikinki mai rauni na mace ba.","Kin ga fa aikin gine-ginen da ake yi a Abuja, aiki ne da ya buƙaci ƙarfi da juriya, dole ne mai aiki ya kasance da karfi da jiya.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-628935DF,"Idan ta ga wani a damuwe, za ta je da kofin shayi mai kamshi ta ce, ‘Ranka ya dade, ga wannan ko zai sanyaya maka rai.’ Wannan dabi'a tata mai cike da kulawa da tausayawa tana sanya kowa ya ji kamar yana gida.","Idan aka ga wani a damuwe, za a je da kofin shayi mai kamshi a ce, 'Ranka ya dade, ga wannan ko zai sanyaya maka rai.' Wannan dabi'a mai cike da kulawa da tausayawa tana sanya kowa ya ji kamar yana gida.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D58DAD8E,"Hauwa ta shiga ofishin Alhaji Musa cike da kwarin gwiwa, takardun nata a hannu kamar garkuwa, amma a ranta tana jin wata 'yar fargaba, domin mace ce da ke neman shiga inda zakaru ne kaɗai ke cara.","Hauwa ta shiga ofishin Alhaji Musa cike da kwarin gwiwa, takardun nata a hannu kamar garkuwa, amma a ranta tana jin wata 'yar fargaba, domin ita ce da ke neman shiga inda iyaye ne kaɗai ke cara.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-21ED2D06,"Lallai kuwa, gyaranya ba ta wuce gindi; kyawawan halayen Zainab da sadaukarwarta sun zama abin koyi ga tsararraki masu zuwa a wannan aiki mai albarka, wanda ya dace da mace mai kamala.","Lallai kuwa, gyaranya ba ta wuce gindi; kyawawan halayen Zainab da sadaukarwarta sun zama abin koyi ga duk wanda ya shiga wannan aiki mai albarka, wanda ya dace da kowa mai kamala.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8FA5E3BA,"Dubi irin su Binta a sashen kula da ma'aikata, suna zaune a ofis mai sanyi, suna aiki cikin nutsuwa.","Dubi irin su Binta a sashen kula da ma'aikata, suna zaune a ofis mai sanyi, suna aiki cikin gajiya.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5D884B9F,"Aikin mace a nan shi ne ta zama ruwan zuma, mai sanyaya zukata a lokacin da zafi ya yi yawa a tattaunawa.","Aikin mai sanya ruwan zuma, mai sanyaya zukata a lokacin da zafi ya yi yawa a tattaunawa, iko ne ga kowa.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-34F198DB,Kada ki nuna cewa kina da buri mai yawa na son kai wa wani matsayi na jagoranci.,Kada ka nuna cewa kina da buri mai yawa na son kai wa wani matsayi na jagoranci.,leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-AB4D7A5F,"Idan ta ga Bello, mai tsara mana zane-zane, ya kaɗaici a gefe, za ta je ta zauna kusa da shi, ta yi masa wata 'yar hira mai daɗi har sai ta ga murmushi ya bayyana a fuskarsa.","Idan ta ga Bello, mai tsara zane-zane, ya zauna a gefe, za ta je ta zauna kusa da shi, ta yi masa wata 'yar hira mai daɗi har sai ta ga murmushi ya bayyana a fuskarsa.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-56DA7E02,"Abin mamaki, sai suka fara yaba wa junansu, suna cewa hadin kansu ne ya kawo wannan nasara.","Abin mamaki, sai suka fara yaba wa juna, suna cewa hadin kansu ne ya kawo wannan nasara.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1CA0A844,"A lokacin da ake la'akari da karin girma, a ko da yaushe a fara duba sunayen maza.","A lokacin da ake la'akari da karin girma, a ko da yaushe a fara duba sunayen duka masu kaifi.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5574C31F,Ka kirata gefe guda ka ba ta shawarar ta rage saurin fushi kuma kada ta dauki al'amuran aiki da zafi.,Ka kirata gefe guda ka ba ta shawarar ta rage saurin fushi kuma kada ta dauki al'amuran aiki da ban mamaki.,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-86119A2A,"Idan an samu wata 'yar matsala ko rashin jituwa tsakanin ma'aikata, ita ce mafita.","Idan an samu wata 'yar matsala ko rashin jituwa tsakanin ma'aikata, jami'i ne suke mafita.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E4F9AFD1,"Aisha a ofishinmu na unguwar Gidan Murtala a Kano, tamkar furen 'wardi' ce da ya tsiro a tsakiyar hamada, tana watsa wani ƙamshi mai sanyaya zuciya.","Aisha a ofishinmu na unguwar Gidan Murtala a Kano, tamkar bugarar 'wardi' ce da ya tsiro a tsakiyar hamada, tana watsa wani ƙamshi mai sanyaya zuciya.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DAB3F84D,"Tun da Zainab ta fara aiki a kamfanin gine-ginen nan na 'Ganuwa Construction' da ke Kano, take da burin zama shugabar sashen tsare-tsaren manyan ayyuka.","Tun da Zainab ta fara aiki a kamfanin gine-ginen nan na 'Ganuwa Construction' da ke Kano, take da burin zama shugabar sashen tsare-tsaren ayyuka.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-92CF26B2,Amma wannan ba ya nufin kowace mace za ta iya ba.,Amma wannan ba ya nufin kowace mutum za ta iya ba.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2B35DCD7,Har yanzu aikinta bai wuce na cikin ofis ba; ana kiranta ne kawai idan an bukaci ta shirya wani abu ko ta yi lissafin kayan ofis.,Akin ta daga jiya kazo gida-gida ne kawai; ana kiranta ne kawai idan an bukaci ta shirya wani abu ko ta yi lissafin kayan ofis.,appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-305BB745,Wannan yana nuna ke mace ce mai tarbiyya kuma kin san matsayinki.,Wannan yana nuna ke mutum ce mai tarbiyya kuma kun san matsayinku.,appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5653B39A,"Aikinta shi ne yin ado, kula, da kuma sa wurin aiki ya zama kamar gida.","Aikinsu shi ne yin ado, kula, da kuma sa wurin aiki ya zama kamar gida.",daily_life,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-EBF9EE58,"Tun daga ranar farko, abokan aikinta maza sun lura da ita, ba don shaidar karatunta na aikin injiniya ba, amma a matsayin wani abu na ado da zai kawata ofishin da ya cika da maza zalla.","Tun daga ranar farko, abokan aikinta sun lura da ita, ba don shaidar karatunta na aikin injiniya ba, amma a matsayin wani abu na ado da zai kawata ofishin.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4D9F465C,"Aisha ta saurare ta cikin natsuwa sannan ta ce, “Zainab, watakila maganarsa gaskiya ce.","Aisha ta saurare ta cikin natsuwa sannan ta ce, ""Zainab, watakila maganan nan gaskiya ne.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B7EEC4CD,"Mace fa ke nan, kuma akwai ayyukan da ba a halicce su domin ke ba.","Mutane fa ke nan, kuma akwai ayyukan da ba a halicce su domin jiya ba.",character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DA871DEB,"Ki yi amfani da kyawunki da iya kwalliya don samun tagomashi a wurin aiki, domin sau da yawa, ana duba yanayin mutum kafin a duba cancantar sa.","Ki yi amfani da ƙwarewar ka da iya kwalliya don samun tagomashi a wurin aiki, domin sau da yawa, ana duba ƙwarewar mutum kafin a duba cancantar sa.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5F97B9AD,"Tana nuna wa duniya cewa akwai ayyukan da idan mace ta yi su, tana yin su ne da wata irin baiwa ta musamman wadda babu namiji da ita.",Tana nuna wa duniya cewa akwai ayyukan da mutum ya iya yin su da irin baiwa ta musamman.,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E575DAE0,"Ba ta amfani da kaushin murya ko hujja mai zafi, sai dai ta yi amfani da muryarta mai sanyi da kuma fahimta, kamar yadda uwa ke rarrashin 'ya'yanta da ke rigima.","Ba ta amfani da kaushin murya ko hujja mai zafi, sai dai ta yi amfani da muryarta mai sanyi da kuma fahimta, kamar yadda mai karatu ke rarrashin karantin tare da fahimi.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-875B27D8,"Sani ya sha gaya mata, “Muna ƙoƙarin kare ki ne kawai, wannan rana da ƙura ba su dace da lafiyar jikinki ba a matsayinki na mace mai rauni.” An saba cire ta daga muhimman tarurruka inda ake yanke shawara mai tsauri, wai don kada a takura mata da matsalolin aiki masu sarkakiya da suka fi karfin tunanin mace.","Sani ya sha gaya mata, ""Muna ƙoƙarin kare ki ne kawai, wannan rana da ƙura ba su dace da lafiyar jiki ba a matsayinka na mai aiki."" An saba cire ta daga muhimman tarurruka inda ake yanke shawara mai tsauri, wai don kada a damje wa jiya daga matsalolin aiki masu sarkakiya.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B6D4783F,"A ranta tana cewa, “Me zai sa mace ta shiga damuwar fada da maza a kan mukami, alhali kuwa karfinta na hakika na tattare ne a cikin saukin kanta da iya lallashi?” Ta gamsu da matsayinta, domin ta fahimci cewa kowannensu da irin baiwar da Allah Ya ba shi.","A ranta tana cewa, ""Me zai sa mutum ya shiga damuwar fada da waje a kan mukami, alhali kuwa karfin kowa na hakika na tattare ne a cikin saukin hannu da iya lallashi?"" Ta gamsu da matsayinta, domin ta fahimci cewa kowannensu da irin baiwar da Allah Ya ba shi.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
